"","country","ISO3","region_name","year","indicator_name","value","unit_of_measure"
"2036","Dominican Republic","DOM","Latin America & Caribbean",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.734388828277588,"%"
"2037","Algeria","DZA","Middle East & North Africa",2012,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.562995076179504,"%"
"2038","Ethiopia","ETH","Sub-Saharan Africa",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.352515667676926,"%"
"2039","Gabon","GAB","Sub-Saharan Africa",2012,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.19416980445385,"%"
"2040","Ghana","GHA","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.221905797719955,"%"
"2041","Guinea","GIN","Sub-Saharan Africa",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.0900570154190063,"%"
"2042","Guinea-Bissau","GNB","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.162080556154251,"%"
"2043","Equatorial Guinea","GNQ","Sub-Saharan Africa",2000,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.0625419914722443,"%"
"2044","Guatemala","GTM","Latin America & Caribbean",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.489089608192444,"%"
"2045","Guyana","GUY","Latin America & Caribbean",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.376179546117783,"%"
"2046","Honduras","HND","Latin America & Caribbean",2011,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.638455748558044,"%"
"2047","India","IND","South Asia",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.477724343538284,"%"
"2048","Kazakhstan","KAZ","Europe & Central Asia",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.583961129188538,"%"
"2049","Cambodia","KHM","East Asia & Pacific",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.388134598731995,"%"
"2050","Lao PDR","LAO","East Asia & Pacific",2017,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.543107926845551,"%"
"2051","St. Lucia","LCA","Latin America & Caribbean",2012,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.52289479970932,"%"
"2052","Sri Lanka","LKA","South Asia",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.53600001335144,"%"
"2053","Lesotho","LSO","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.59794420003891,"%"
"2054","Mexico","MEX","Latin America & Caribbean",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.679081559181213,"%"
"2055","North Macedonia","MKD","Europe & Central Asia",2011,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.13639897108078,"%"
"2056","Myanmar","MMR","East Asia & Pacific",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.512750864028931,"%"
"2057","Mongolia","MNG","East Asia & Pacific",2013,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.521833121776581,"%"
"2058","Mauritania","MRT","Sub-Saharan Africa",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.179149195551872,"%"
"2059","Namibia","NAM","Sub-Saharan Africa",2013,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.552648842334747,"%"
"2060","Niger","NER","Sub-Saharan Africa",2012,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.122106440365314,"%"
"2061","Nigeria","NGA","Sub-Saharan Africa",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.126959249377251,"%"
"2062","Nepal","NPL","South Asia",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.427904278039932,"%"
"2063","Peru","PER","Latin America & Caribbean",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.543112933635712,"%"
"2064","Paraguay","PRY","Latin America & Caribbean",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.702378749847412,"%"
"2065","Sudan","SDN","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.131240263581276,"%"
"2066","Sierra Leone","SLE","Sub-Saharan Africa",2017,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.243734434247017,"%"
"2067","El Salvador","SLV","Latin America & Caribbean",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.71782511472702,"%"
"2068","Somalia","SOM","Sub-Saharan Africa",2006,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.170519769191742,"%"
"2069","South Sudan","SSD","Sub-Saharan Africa",2010,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.0214783027768135,"%"
"2070","Sao Tome and Principe","STP","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.422722637653351,"%"
"2071","Eswatini","SWZ","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.700624227523804,"%"
"2072","Chad","TCD","Sub-Saharan Africa",2014,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.0503691881895065,"%"
"2073","Togo","TGO","Sub-Saharan Africa",2013,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.172668516635895,"%"
"2074","Thailand","THA","East Asia & Pacific",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.773913562297821,"%"
"2075","Turkmenistan","TKM","Europe & Central Asia",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.509703814983368,"%"
"2076","Tunisia","TUN","Middle East & North Africa",2011,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.556280314922333,"%"
"2077","Tanzania","TZA","Sub-Saharan Africa",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.319968014955521,"%"
"2078","Uganda","UGA","Sub-Saharan Africa",2016,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.347623080015182,"%"
"2079","Zambia","ZMB","Sub-Saharan Africa",2013,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.447516232728958,"%"
"2080","Zimbabwe","ZWE","Sub-Saharan Africa",2015,"Contraceptive prevalence, modern methods (% of females ages 15-49)",0.657709717750549,"%"
"2081","Aruba","ABW","Latin America & Caribbean",2006,"Mean BMI, female (age 18+)",29,"BMI"
"2082","United Arab Emirates","ARE","Middle East & North Africa",2003,"Mean BMI, female (age 18+)",25.956823348999,"BMI"
"2083","Armenia","ARM","Europe & Central Asia",2016,"Mean BMI, female (age 18+)",26.3,"BMI"
"2084","American Samoa","ASM","East Asia & Pacific",2004,"Mean BMI, female (age 18+)",36.2,"BMI"
"2085","Australia","AUS","East Asia & Pacific",2012,"Mean BMI, female (age 18+)",26.1085376739502,"BMI"
"2086","Azerbaijan","AZE","Europe & Central Asia",2011,"Mean BMI, female (age 18+)",24.3522300720215,"BMI"
"2087","Belgium","BEL","Europe & Central Asia",2013,"Mean BMI, female (age 18+)",25.0343933105469,"BMI"
"2088","Bulgaria","BGR","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.2154083251953,"BMI"
"2089","Bahrain","BHR","Middle East & North Africa",2007,"Mean BMI, female (age 18+)",29.21,"BMI"
"2090","Bermuda","BMU","NAC",2014,"Mean BMI, female (age 18+)",29.8,"BMI"
"2091","Bhutan","BTN","South Asia",2014,"Mean BMI, female (age 18+)",24.5,"BMI"
"2092","Central African Republic","CAF","Sub-Saharan Africa",2010,"Mean BMI, female (age 18+)",23.1,"BMI"
"2093","Cabo Verde","CPV","Sub-Saharan Africa",2007,"Mean BMI, female (age 18+)",25,"BMI"
"2094","Cayman Islands","CYM","Latin America & Caribbean",2012,"Mean BMI, female (age 18+)",29.8,"BMI"
"2095","Cyprus","CYP","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",24.4655704498291,"BMI"
"2096","Czech Republic","CZE","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.7885818481445,"BMI"
"2097","Dominica","DMA","Latin America & Caribbean",2008,"Mean BMI, female (age 18+)",27.7,"BMI"
"2098","Denmark","DNK","Europe & Central Asia",2015,"Mean BMI, female (age 18+)",25.1222724914551,"BMI"
"2099","Eritrea","ERI","Sub-Saharan Africa",2004,"Mean BMI, female (age 18+)",21.7,"BMI"
"2100","Spain","ESP","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.2535343170166,"BMI"
"2101","Estonia","EST","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",26.1411209106445,"BMI"
"2102","Finland","FIN","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.9381942749023,"BMI"
"2103","France","FRA","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",24.9530925750732,"BMI"
"2104","United Kingdom","GBR","Europe & Central Asia",2013,"Mean BMI, female (age 18+)",26.3000202178955,"BMI"
"2105","Georgia","GEO","Europe & Central Asia",2016,"Mean BMI, female (age 18+)",28.3,"BMI"
"2106","Greece","GRC","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.4394931793213,"BMI"
"2107","Grenada","GRD","Latin America & Caribbean",2010,"Mean BMI, female (age 18+)",28.9,"BMI"
"2108","Croatia","HRV","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.4446773529053,"BMI"
"2109","Ireland","IRL","Europe & Central Asia",2015,"Mean BMI, female (age 18+)",25.8243389129639,"BMI"
"2110","Iraq","IRQ","Middle East & North Africa",2015,"Mean BMI, female (age 18+)",29.4,"BMI"
"2111","Iceland","ISL","Europe & Central Asia",2015,"Mean BMI, female (age 18+)",25.9062461853027,"BMI"
"2112","Italy","ITA","Europe & Central Asia",2015,"Mean BMI, female (age 18+)",24.0092926025391,"BMI"
"2113","Kenya","KEN","Sub-Saharan Africa",2015,"Mean BMI, female (age 18+)",24.4,"BMI"
"2114","Kiribati","KIR","East Asia & Pacific",2004,"Mean BMI, female (age 18+)",30.1,"BMI"
"2115","St. Kitts and Nevis","KNA","Latin America & Caribbean",2007,"Mean BMI, female (age 18+)",31.2,"BMI"
"2116","Kuwait","KWT","Middle East & North Africa",2014,"Mean BMI, female (age 18+)",29.7,"BMI"
"2117","Lebanon","LBN","Middle East & North Africa",2008,"Mean BMI, female (age 18+)",27.2,"BMI"
"2118","Libya","LBY","Middle East & North Africa",2009,"Mean BMI, female (age 18+)",29,"BMI"
"2119","St. Lucia","LCA","Latin America & Caribbean",2012,"Mean BMI, female (age 18+)",30,"BMI"
"2120","Lithuania","LTU","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",26.0380954742432,"BMI"
"2121","Luxembourg","LUX","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",24.9194583892822,"BMI"
"2122","Latvia","LVA","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",26.3924922943115,"BMI"
"2123","Marshall Islands","MHL","East Asia & Pacific",2002,"Mean BMI, female (age 18+)",28.5,"BMI"
"2124","Malta","MLT","Middle East & North Africa",2014,"Mean BMI, female (age 18+)",26.6394939422607,"BMI"
"2125","Norway","NOR","Europe & Central Asia",2015,"Mean BMI, female (age 18+)",24.7538833618164,"BMI"
"2126","Portugal","PRT","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.7043895721436,"BMI"
"2127","French Polynesia","PYF","East Asia & Pacific",2010,"Mean BMI, female (age 18+)",29.4,"BMI"
"2128","Qatar","QAT","Middle East & North Africa",2012,"Mean BMI, female (age 18+)",29.5,"BMI"
"2129","Russian Federation","RUS","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",27.3615379333496,"BMI"
"2130","Saudi Arabia","SAU","Middle East & North Africa",2004,"Mean BMI, female (age 18+)",30.26,"BMI"
"2131","Solomon Islands","SLB","East Asia & Pacific",2006,"Mean BMI, female (age 18+)",27.7,"BMI"
"2132","Slovak Republic","SVK","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.2581310272217,"BMI"
"2133","Slovenia","SVN","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.6619892120361,"BMI"
"2134","Sweden","SWE","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",25.1966800689697,"BMI"
"2135","Eswatini","SWZ","Sub-Saharan Africa",2014,"Mean BMI, female (age 18+)",27.6,"BMI"
"2136","Seychelles","SYC","Sub-Saharan Africa",2013,"Mean BMI, female (age 18+)",29.1,"BMI"
"2137","Tonga","TON","East Asia & Pacific",2012,"Mean BMI, female (age 18+)",34.8,"BMI"
"2138","Uzbekistan","UZB","Europe & Central Asia",2014,"Mean BMI, female (age 18+)",26.6,"BMI"
"2139","Vanuatu","VUT","East Asia & Pacific",2011,"Mean BMI, female (age 18+)",26.7,"BMI"
"2140","Samoa","WSM","East Asia & Pacific",2002,"Mean BMI, female (age 18+)",33.2,"BMI"
"2141","Congo, Dem. Rep.","COD","Sub-Saharan Africa",2013,"Mean BMI, female (ages 15-49)",21.8919486999512,"BMI"
"2142","Ethiopia","ETH","Sub-Saharan Africa",2016,"Mean BMI, female (ages 15-49)",20.6616134643555,"BMI"
"2143","Gabon","GAB","Sub-Saharan Africa",2012,"Mean BMI, female (ages 15-49)",25.2820873260498,"BMI"
"2144","Ghana","GHA","Sub-Saharan Africa",2014,"Mean BMI, female (ages 15-49)",24.8507690429688,"BMI"
"2145","Guatemala","GTM","Latin America & Caribbean",2014,"Mean BMI, female (ages 15-49)",26.0212898254395,"BMI"
"2146","Honduras","HND","Latin America & Caribbean",2011,"Mean BMI, female (ages 15-49)",26.0524082183838,"BMI"
"2147","India","IND","South Asia",2015,"Mean BMI, female (ages 15-49)",21.8980369567871,"BMI"
"2148","Cambodia","KHM","East Asia & Pacific",2014,"Mean BMI, female (ages 15-49)",22.0000305175781,"BMI"
"2149","Lesotho","LSO","Sub-Saharan Africa",2014,"Mean BMI, female (ages 15-49)",25.5194110870361,"BMI"
"2150","Myanmar","MMR","East Asia & Pacific",2015,"Mean BMI, female (ages 15-49)",22.5533771514893,"BMI"
"2151","Namibia","NAM","Sub-Saharan Africa",2013,"Mean BMI, female (ages 15-49)",23.6903419494629,"BMI"
"2152","Niger","NER","Sub-Saharan Africa",2012,"Mean BMI, female (ages 15-49)",21.9652099609375,"BMI"
"2153","Nepal","NPL","South Asia",2016,"Mean BMI, female (ages 15-49)",22.1883163452148,"BMI"
"2154","Peru","PER","Latin America & Caribbean",2016,"Mean BMI, female (ages 15-49)",26.5468559265137,"BMI"
"2155","Chad","TCD","Sub-Saharan Africa",2014,"Mean BMI, female (ages 15-49)",21.2598972320557,"BMI"
"2156","Togo","TGO","Sub-Saharan Africa",2013,"Mean BMI, female (ages 15-49)",23.9004440307617,"BMI"
"2157","Tanzania","TZA","Sub-Saharan Africa",2015,"Mean BMI, female (ages 15-49)",23.5047645568848,"BMI"
"2158","Uganda","UGA","Sub-Saharan Africa",2016,"Mean BMI, female (ages 15-49)",23.0038528442383,"BMI"
